area,year,average_rain_fall_mm_per_year,crops,crop_yields,pesticide_tonnes,avg_temp
Turkey,2010,593.0,Sorghum,70968,38554.69,13.27
Turkey,2010,593.0,Sorghum,70968,38554.69,13.8
Turkey,2010,593.0,Sorghum,70968,38554.69,15.6
Turkey,2010,593.0,Sorghum,70968,38554.69,19.27
Turkey,2010,593.0,Soybeans,36869,38554.69,21.02
Turkey,2010,593.0,Soybeans,36869,38554.69,13.27
Turkey,2010,593.0,Soybeans,36869,38554.69,13.8
Turkey,2010,593.0,Soybeans,36869,38554.69,15.6
Turkey,2010,593.0,Soybeans,36869,38554.69,19.27
Turkey,2010,593.0,Wheat,24400,38554.69,21.02
Turkey,2010,593.0,Wheat,24400,38554.69,13.27
Turkey,2010,593.0,Wheat,24400,38554.69,13.8
Turkey,2010,593.0,Wheat,24400,38554.69,15.6
Turkey,2010,593.0,Wheat,24400,38554.69,19.27
Turkey,2011,593.0,Maize,71707,39534.43,19.36
Turkey,2011,593.0,Maize,71707,39534.43,10.39
Turkey,2011,593.0,Maize,71707,39534.43,11.6
Turkey,2011,593.0,Maize,71707,39534.43,13.65
Turkey,2011,593.0,Maize,71707,39534.43,17.6
Turkey,2011,593.0,Potatoes,324041,39534.43,19.36
Turkey,2011,593.0,Potatoes,324041,39534.43,10.39
Turkey,2011,593.0,Potatoes,324041,39534.43,11.6
Turkey,2011,593.0,Potatoes,324041,39534.43,13.65
Turkey,2011,593.0,Potatoes,324041,39534.43,17.6
Turkey,2011,593.0,"Rice, paddy",90559,39534.43,19.36
Turkey,2011,593.0,"Rice, paddy",90559,39534.43,10.39
Turkey,2011,593.0,"Rice, paddy",90559,39534.43,11.6
Turkey,2011,593.0,"Rice, paddy",90559,39534.43,13.65
Turkey,2011,593.0,"Rice, paddy",90559,39534.43,17.6
Turkey,2011,593.0,Sorghum,69231,39534.43,19.36
Turkey,2011,593.0,Sorghum,69231,39534.43,10.39
Turkey,2011,593.0,Sorghum,69231,39534.43,11.6
Turkey,2011,593.0,Sorghum,69231,39534.43,13.65
Turkey,2011,593.0,Sorghum,69231,39534.43,17.6
Turkey,2011,593.0,Soybeans,38704,39534.43,19.36
Turkey,2011,593.0,Soybeans,38704,39534.43,10.39
Turkey,2011,593.0,Soybeans,38704,39534.43,11.6
Turkey,2011,593.0,Soybeans,38704,39534.43,13.65
Turkey,2011,593.0,Soybeans,38704,39534.43,17.6
Turkey,2011,593.0,Wheat,27038,39534.43,19.36
Turkey,2011,593.0,Wheat,27038,39534.43,10.39
Turkey,2011,593.0,Wheat,27038,39534.43,11.6
Turkey,2011,593.0,Wheat,27038,39534.43,13.65
Turkey,2011,593.0,Wheat,27038,39534.43,17.6
Turkey,2012,593.0,Maize,73884,42610.59,19.92
Turkey,2012,593.0,Maize,73884,42610.59,11.45
Turkey,2012,593.0,Maize,73884,42610.59,12.71
Turkey,2012,593.0,Maize,73884,42610.59,14.97
Turkey,2012,593.0,Maize,73884,42610.59,18.54
Turkey,2012,593.0,Potatoes,280384,42610.59,19.92
Turkey,2012,593.0,Potatoes,280384,42610.59,11.45
Turkey,2012,593.0,Potatoes,280384,42610.59,12.71
Turkey,2012,593.0,Potatoes,280384,42610.59,14.97
Turkey,2012,593.0,Potatoes,280384,42610.59,18.54
Turkey,2012,593.0,"Rice, paddy",73539,42610.59,19.92
Turkey,2012,593.0,"Rice, paddy",73539,42610.59,11.45
Turkey,2012,593.0,"Rice, paddy",73539,42610.59,12.71
Turkey,2012,593.0,"Rice, paddy",73539,42610.59,14.97
Turkey,2012,593.0,"Rice, paddy",73539,42610.59,18.54
Turkey,2012,593.0,Sorghum,76000,42610.59,19.92
Turkey,2012,593.0,Sorghum,76000,42610.59,11.45
Turkey,2012,593.0,Sorghum,76000,42610.59,12.71
Turkey,2012,593.0,Sorghum,76000,42610.59,14.97
Turkey,2012,593.0,Sorghum,76000,42610.59,18.54
Turkey,2012,593.0,Soybeans,36394,42610.59,19.92
Turkey,2012,593.0,Soybeans,36394,42610.59,11.45
Turkey,2012,593.0,Soybeans,36394,42610.59,12.71
Turkey,2012,593.0,Soybeans,36394,42610.59,14.97
Turkey,2012,593.0,Soybeans,36394,42610.59,18.54
Turkey,2012,593.0,Wheat,26723,42610.59,19.92
Turkey,2012,593.0,Wheat,26723,42610.59,11.45
Turkey,2012,593.0,Wheat,26723,42610.59,12.71
Turkey,2012,593.0,Wheat,26723,42610.59,14.97
Turkey,2012,593.0,Wheat,26723,42610.59,18.54
Turkey,2013,593.0,Maize,89499,39440.0,20.22
Turkey,2013,593.0,Maize,89499,39440.0,13.27
Turkey,2013,593.0,Maize,89499,39440.0,14.07
Turkey,2013,593.0,Maize,89499,39440.0,16.02
Turkey,2013,593.0,Maize,89499,39440.0,19.21
Turkey,2013,593.0,Potatoes,315329,39440.0,20.22
Turkey,2013,593.0,Potatoes,315329,39440.0,13.27
Turkey,2013,593.0,Potatoes,315329,39440.0,14.07
Turkey,2013,593.0,Potatoes,315329,39440.0,16.02
Turkey,2013,593.0,Potatoes,315329,39440.0,19.21
Turkey,2013,593.0,"Rice, paddy",81380,39440.0,20.22
Turkey,2013,593.0,"Rice, paddy",81380,39440.0,13.27
Turkey,2013,593.0,"Rice, paddy",81380,39440.0,14.07
Turkey,2013,593.0,"Rice, paddy",81380,39440.0,16.02
Turkey,2013,593.0,"Rice, paddy",81380,39440.0,19.21
Turkey,2013,593.0,Sorghum,26544,39440.0,20.22
Turkey,2013,593.0,Sorghum,26544,39440.0,13.27
Turkey,2013,593.0,Sorghum,26544,39440.0,14.07
Turkey,2013,593.0,Sorghum,26544,39440.0,16.02
Turkey,2013,593.0,Sorghum,26544,39440.0,19.21
Turkey,2013,593.0,Soybeans,41609,39440.0,20.22
Turkey,2013,593.0,Soybeans,41609,39440.0,13.27
Turkey,2013,593.0,Soybeans,41609,39440.0,14.07
Turkey,2013,593.0,Soybeans,41609,39440.0,16.02
Turkey,2013,593.0,Soybeans,41609,39440.0,19.21
Turkey,2013,593.0,Wheat,28451,39440.0,20.22
Turkey,2013,593.0,Wheat,28451,39440.0,13.27
Turkey,2013,593.0,Wheat,28451,39440.0,14.07
Turkey,2013,593.0,Wheat,28451,39440.0,16.02
Turkey,2013,593.0,Wheat,28451,39440.0,19.21
Uganda,1990,1180.0,Cassava,83010,72.0,23.36
Uganda,1990,1180.0,Maize,15012,72.0,23.36
Uganda,1990,1180.0,Plantains and others,56499,72.0,23.36
Uganda,1990,1180.0,Potatoes,70000,72.0,23.36
Uganda,1990,1180.0,"Rice, paddy",13846,72.0,23.36
Uganda,1990,1180.0,Sorghum,15000,72.0,23.36
Uganda,1990,1180.0,Soybeans,9927,72.0,23.36
Uganda,1990,1180.0,Sweet potatoes,41009,72.0,23.36
Uganda,1990,1180.0,Wheat,20000,72.0,23.36
Uganda,1991,1180.0,Cassava,83008,72.0,23.3
Uganda,1991,1180.0,Maize,13500,72.0,23.3
Uganda,1991,1180.0,Plantains and others,56503,72.0,23.3
Uganda,1991,1180.0,Potatoes,71885,72.0,23.3
Uganda,1991,1180.0,"Rice, paddy",13556,72.0,23.3
Uganda,1991,1180.0,Sorghum,14819,72.0,23.3
Uganda,1991,1180.0,Soybeans,10926,72.0,23.3
Uganda,1991,1180.0,Sweet potatoes,41978,72.0,23.3
Uganda,1991,1180.0,Wheat,18000,72.0,23.3
Uganda,1992,1180.0,Cassava,80000,72.0,23.46
Uganda,1992,1180.0,Maize,15000,72.0,23.46
Uganda,1992,1180.0,Plantains and others,53502,72.0,23.46
Uganda,1992,1180.0,Potatoes,72432,72.0,23.46
Uganda,1992,1180.0,"Rice, paddy",13600,72.0,23.46
Uganda,1992,1180.0,Sorghum,15000,72.0,23.46
Uganda,1992,1180.0,Soybeans,10000,72.0,23.46
Uganda,1992,1180.0,Sweet potatoes,43100,72.0,23.46
Uganda,1992,1180.0,Wheat,17600,72.0,23.46
Uganda,1993,1180.0,Cassava,85068,71.0,23.62
Uganda,1993,1180.0,Maize,15984,71.0,23.62
Uganda,1993,1180.0,Plantains and others,55255,71.0,23.62
Uganda,1993,1180.0,Potatoes,80000,71.0,23.62
Uganda,1993,1180.0,"Rice, paddy",13962,71.0,23.62
Uganda,1993,1180.0,Sorghum,15020,71.0,23.62
Uganda,1993,1180.0,Soybeans,10308,71.0,23.62
Uganda,1993,1180.0,Sweet potatoes,42565,71.0,23.62
Uganda,1993,1180.0,Wheat,18000,71.0,23.62
Uganda,1994,1180.0,Cassava,65000,59.0,23.6
Uganda,1994,1180.0,Maize,15098,59.0,23.6
Uganda,1994,1180.0,Plantains and others,56667,59.0,23.6
Uganda,1994,1180.0,Potatoes,83636,59.0,23.6
Uganda,1994,1180.0,"Rice, paddy",14000,59.0,23.6
Uganda,1994,1180.0,Sorghum,15000,59.0,23.6
Uganda,1994,1180.0,Soybeans,11029,59.0,23.6
Uganda,1994,1180.0,Sweet potatoes,45011,59.0,23.6
Uganda,1994,1180.0,Wheat,18000,59.0,23.6
Uganda,1995,1180.0,Cassava,66988,88.0,23.72
Uganda,1995,1180.0,Maize,15989,88.0,23.72
Uganda,1995,1180.0,Plantains and others,59603,88.0,23.72
Uganda,1995,1180.0,Potatoes,80400,88.0,23.72
Uganda,1995,1180.0,"Rice, paddy",14000,88.0,23.72
Uganda,1995,1180.0,Sorghum,15000,88.0,23.72
Uganda,1995,1180.0,Soybeans,10972,88.0,23.72
Uganda,1995,1180.0,Sweet potatoes,45000,88.0,23.72
Uganda,1995,1180.0,Wheat,18000,88.0,23.72
Uganda,1996,1180.0,Cassava,67015,88.0,23.49
Uganda,1996,1180.0,Maize,12997,88.0,23.49
Uganda,1996,1180.0,Plantains and others,60000,88.0,23.49
Uganda,1996,1180.0,Potatoes,60000,88.0,23.49
Uganda,1996,1180.0,"Rice, paddy",14138,88.0,23.49
Uganda,1996,1180.0,Sorghum,10996,88.0,23.49
Uganda,1996,1180.0,Soybeans,11447,88.0,23.49
Uganda,1996,1180.0,Sweet potatoes,30000,88.0,23.49
Uganda,1996,1180.0,Wheat,18000,88.0,23.49
Uganda,1997,1180.0,Cassava,66988,88.0,24.04
Uganda,1997,1180.0,Maize,12375,88.0,24.04
Uganda,1997,1180.0,Plantains and others,60488,88.0,24.04
Uganda,1997,1180.0,Potatoes,64286,88.0,24.04
Uganda,1997,1180.0,"Rice, paddy",13333,88.0,24.04
Uganda,1997,1180.0,Sorghum,10652,88.0,24.04
Uganda,1997,1180.0,Soybeans,11053,88.0,24.04
Uganda,1997,1180.0,Sweet potatoes,35803,88.0,24.04
Uganda,1997,1180.0,Wheat,18000,88.0,24.04
Uganda,1998,1180.0,Cassava,90000,88.0,23.97
Uganda,1998,1180.0,Maize,15000,88.0,23.97
Uganda,1998,1180.0,Plantains and others,60000,88.0,23.97
Uganda,1998,1180.0,Potatoes,64000,88.0,23.97
Uganda,1998,1180.0,"Rice, paddy",14063,88.0,23.97
Uganda,1998,1180.0,Sorghum,15000,88.0,23.97
Uganda,1998,1180.0,Soybeans,11500,88.0,23.97
Uganda,1998,1180.0,Sweet potatoes,40000,88.0,23.97
Uganda,1998,1180.0,Wheat,18000,88.0,23.97
Uganda,1999,1180.0,Cassava,130000,88.0,23.52
Uganda,1999,1180.0,Maize,17319,88.0,23.52
Uganda,1999,1180.0,Plantains and others,57000,88.0,23.52
Uganda,1999,1180.0,Potatoes,70156,88.0,23.52
Uganda,1999,1180.0,"Rice, paddy",13971,88.0,23.52
Uganda,1999,1180.0,Sorghum,15018,88.0,23.52
Uganda,1999,1180.0,Soybeans,12024,88.0,23.52
Uganda,1999,1180.0,Sweet potatoes,43673,88.0,23.52
Uganda,1999,1180.0,Wheat,18333,88.0,23.52
Uganda,2000,1180.0,Cassava,123840,88.0,23.75
Uganda,2000,1180.0,Maize,17424,88.0,23.75
Uganda,2000,1180.0,Plantains and others,58999,88.0,23.75
Uganda,2000,1180.0,Potatoes,70294,88.0,23.75
Uganda,2000,1180.0,"Rice, paddy",15139,88.0,23.75
Uganda,2000,1180.0,Sorghum,12893,88.0,23.75
Uganda,2000,1180.0,Soybeans,12075,88.0,23.75
Uganda,2000,1180.0,Sweet potatoes,43207,88.0,23.75
Uganda,2000,1180.0,Wheat,17143,88.0,23.75
Uganda,2001,1180.0,Cassava,135000,88.0,23.47
Uganda,2001,1180.0,Maize,18006,88.0,23.47
Uganda,2001,1180.0,Plantains and others,60000,88.0,23.47
Uganda,2001,1180.0,Potatoes,69589,88.0,23.47
Uganda,2001,1180.0,"Rice, paddy",15000,88.0,23.47
Uganda,2001,1180.0,Sorghum,15000,88.0,23.47
Uganda,2001,1180.0,Soybeans,11339,88.0,23.47
Uganda,2001,1180.0,Sweet potatoes,43969,88.0,23.47
Uganda,2001,1180.0,Wheat,17500,88.0,23.47
Uganda,2002,1180.0,Cassava,135000,88.0,23.99
Uganda,2002,1180.0,Maize,18003,88.0,23.99
Uganda,2002,1180.0,Plantains and others,60000,88.0,23.99
Uganda,2002,1180.0,Potatoes,70000,88.0,23.99
Uganda,2002,1180.0,"Rice, paddy",15000,88.0,23.99
Uganda,2002,1180.0,Sorghum,14982,88.0,23.99
Uganda,2002,1180.0,Soybeans,10993,88.0,23.99
Uganda,2002,1180.0,Sweet potatoes,44007,88.0,23.99
Uganda,2002,1180.0,Wheat,17500,88.0,23.99
Uganda,2004,1180.0,Cassava,135135,88.0,24.02
Uganda,2004,1180.0,Maize,14400,88.0,24.02
Uganda,2004,1180.0,Plantains and others,58000,88.0,24.02
Uganda,2004,1180.0,Potatoes,69036,88.0,24.02
Uganda,2004,1180.0,"Rice, paddy",13011,88.0,24.02
Uganda,2004,1180.0,Sorghum,14000,88.0,24.02
Uganda,2004,1180.0,Soybeans,10972,88.0,24.02
Uganda,2004,1180.0,Sweet potatoes,44020,88.0,24.02
Uganda,2004,1180.0,Wheat,16667,88.0,24.02
Uganda,2005,1180.0,Cassava,144083,88.0,24.29
Uganda,2005,1180.0,Maize,15859,88.0,24.29
Uganda,2005,1180.0,Plantains and others,54000,88.0,24.29
Uganda,2005,1180.0,Potatoes,68023,88.0,24.29
Uganda,2005,1180.0,"Rice, paddy",15000,88.0,24.29
Uganda,2005,1180.0,Sorghum,15272,88.0,24.29
Uganda,2005,1180.0,Soybeans,10972,88.0,24.29
Uganda,2005,1180.0,Sweet potatoes,44136,88.0,24.29
Uganda,2005,1180.0,Wheat,16667,88.0,24.29
Uganda,2006,1180.0,Cassava,129974,88.0,23.95
Uganda,2006,1180.0,Maize,15361,88.0,23.95
Uganda,2006,1180.0,Plantains and others,53989,88.0,23.95
Uganda,2006,1180.0,Potatoes,69778,88.0,23.95
Uganda,2006,1180.0,"Rice, paddy",13628,88.0,23.95
Uganda,2006,1180.0,Sorghum,14286,88.0,23.95
Uganda,2006,1180.0,Soybeans,12069,88.0,23.95
Uganda,2006,1180.0,Sweet potatoes,45000,88.0,23.95
Uganda,2006,1180.0,Wheat,18000,88.0,23.95
Uganda,2007,1180.0,Cassava,128834,88.0,23.68
Uganda,2007,1180.0,Maize,14950,88.0,23.68
Uganda,2007,1180.0,Plantains and others,55012,88.0,23.68
Uganda,2007,1180.0,Potatoes,69892,88.0,23.68
Uganda,2007,1180.0,"Rice, paddy",13613,88.0,23.68
Uganda,2007,1180.0,Sorghum,14573,88.0,23.68
Uganda,2007,1180.0,Soybeans,11973,88.0,23.68
Uganda,2007,1180.0,Sweet potatoes,45912,88.0,23.68
Uganda,2007,1180.0,Wheat,17273,88.0,23.68
Uganda,2008,1180.0,Cassava,72252,88.0,23.68
Uganda,2008,1180.0,Maize,22005,88.0,23.68
Uganda,2008,1180.0,Plantains and others,46017,88.0,23.68
Uganda,2008,1180.0,Potatoes,47419,88.0,23.68
Uganda,2008,1180.0,"Rice, paddy",13895,88.0,23.68
Uganda,2008,1180.0,Sorghum,10663,88.0,23.68
Uganda,2008,1180.0,Soybeans,7097,88.0,23.68
Uganda,2008,1180.0,Sweet potatoes,42014,88.0,23.68
Uganda,2008,1180.0,Wheat,17273,88.0,23.68
Uganda,2009,1180.0,Cassava,71829,88.0,24.18
Uganda,2009,1180.0,Maize,24996,88.0,24.18
Uganda,2009,1180.0,Plantains and others,48004,88.0,24.18
Uganda,2009,1180.0,Potatoes,46286,88.0,24.18
Uganda,2009,1180.0,"Rice, paddy",23926,88.0,24.18
Uganda,2009,1180.0,Sorghum,11009,88.0,24.18
Uganda,2009,1180.0,Soybeans,6000,88.0,24.18
Uganda,2009,1180.0,Sweet potatoes,41965,88.0,24.18
Uganda,2009,1180.0,Wheat,16667,88.0,24.18
Uganda,2010,1180.0,Cassava,61120,88.0,24.14
Uganda,2010,1180.0,Maize,22999,88.0,24.14
Uganda,2010,1180.0,Plantains and others,48000,88.0,24.14
Uganda,2010,1180.0,Potatoes,47714,88.0,24.14
Uganda,2010,1180.0,"Rice, paddy",25070,88.0,24.14
Uganda,2010,1180.0,Sorghum,11008,88.0,24.14
Uganda,2010,1180.0,Soybeans,6000,88.0,24.14
Uganda,2010,1180.0,Sweet potatoes,44955,88.0,24.14
Uganda,2010,1180.0,Wheat,16667,88.0,24.14
Uganda,2011,1180.0,Cassava,48728,88.0,23.89
Uganda,2011,1180.0,Maize,23999,88.0,23.89
Uganda,2011,1180.0,Plantains and others,48000,88.0,23.89
Uganda,2011,1180.0,Potatoes,49920,88.0,23.89
Uganda,2011,1180.0,"Rice, paddy",25889,88.0,23.89
Uganda,2011,1180.0,Sorghum,12005,88.0,23.89
Uganda,2011,1180.0,Soybeans,7000,88.0,23.89
Uganda,2011,1180.0,Sweet potatoes,40000,88.0,23.89
Uganda,2011,1180.0,Wheat,17692,88.0,23.89
Uganda,2012,1180.0,Cassava,32973,88.0,24.03
Uganda,2012,1180.0,Maize,24996,88.0,24.03
Uganda,2012,1180.0,Plantains and others,45999,88.0,24.03
Uganda,2012,1180.0,Potatoes,49440,88.0,24.03
Uganda,2012,1180.0,"Rice, paddy",23043,88.0,24.03
Uganda,2012,1180.0,Sorghum,9008,88.0,24.03
Uganda,2012,1180.0,Soybeans,5001,88.0,24.03
Uganda,2012,1180.0,Sweet potatoes,40978,88.0,24.03
Uganda,2012,1180.0,Wheat,14286,88.0,24.03
Uganda,2013,1180.0,Cassava,35006,88.0,24.13
Uganda,2013,1180.0,Maize,24949,88.0,24.13
Uganda,2013,1180.0,Plantains and others,45000,88.0,24.13
Uganda,2013,1180.0,Potatoes,45013,88.0,24.13
Uganda,2013,1180.0,"Rice, paddy",23011,88.0,24.13
Uganda,2013,1180.0,Sorghum,8016,88.0,24.13
Uganda,2013,1180.0,Soybeans,5000,88.0,24.13
Uganda,2013,1180.0,Sweet potatoes,40059,88.0,24.13
Uganda,2013,1180.0,Wheat,14286,88.0,24.13
Ukraine,1992,565.0,Maize,25072,66772.0,8.07
Ukraine,1992,565.0,Potatoes,118906,66772.0,8.07
Ukraine,1992,565.0,"Rice, paddy",37722,66772.0,8.07
Ukraine,1992,565.0,Sorghum,8571,66772.0,8.07
Ukraine,1992,565.0,Soybeans,7836,66772.0,8.07
Ukraine,1992,565.0,Wheat,30926,66772.0,8.07
Ukraine,1993,565.0,Maize,28445,61843.46,6.89
Ukraine,1993,565.0,Potatoes,136956,61843.46,6.89
Ukraine,1993,565.0,"Rice, paddy",29565,61843.46,6.89
Ukraine,1993,565.0,Sorghum,7143,61843.46,6.89
Ukraine,1993,565.0,Soybeans,8714,61843.46,6.89
Ukraine,1993,565.0,Wheat,37980,61843.46,6.89
Ukraine,1994,565.0,Maize,23614,56914.93,7.98
Ukraine,1994,565.0,Potatoes,105449,56914.93,7.98
Ukraine,1994,565.0,"Rice, paddy",35909,56914.93,7.98
Ukraine,1994,565.0,Sorghum,6000,56914.93,7.98
Ukraine,1994,565.0,Soybeans,7203,56914.93,7.98
Ukraine,1994,565.0,Wheat,30745,56914.93,7.98
Ukraine,1995,565.0,Maize,29207,51986.39,8.26
Ukraine,1995,565.0,Potatoes,96233,51986.39,8.26
Ukraine,1995,565.0,"Rice, paddy",36409,51986.39,8.26
Ukraine,1995,565.0,Sorghum,8942,51986.39,8.26
Ukraine,1995,565.0,Soybeans,9679,51986.39,8.26
Ukraine,1995,565.0,Wheat,29699,51986.39,8.26
Ukraine,1996,565.0,Maize,27365,47057.85,7.0
Ukraine,1996,565.0,Potatoes,118859,47057.85,7.0
Ukraine,1996,565.0,"Rice, paddy",35518,47057.85,7.0
Ukraine,1996,565.0,Sorghum,7143,47057.85,7.0
Ukraine,1996,565.0,Soybeans,9375,47057.85,7.0
Ukraine,1996,565.0,Wheat,22993,47057.85,7.0
Ukraine,1997,565.0,Maize,32628,42129.32,7.21
Ukraine,1997,565.0,Potatoes,105875,42129.32,7.21
Ukraine,1997,565.0,"Rice, paddy",28889,42129.32,7.21
Ukraine,1997,565.0,Sorghum,8675,42129.32,7.21
Ukraine,1997,565.0,Soybeans,13565,42129.32,7.21
Ukraine,1997,565.0,Wheat,28277,42129.32,7.21
Ukraine,1998,565.0,Maize,25342,37200.78,7.74
Ukraine,1998,565.0,Potatoes,101804,37200.78,7.74
Ukraine,1998,565.0,"Rice, paddy",30286,37200.78,7.74
Ukraine,1998,565.0,Sorghum,6087,37200.78,7.74
Ukraine,1998,565.0,Soybeans,11412,37200.78,7.74
Ukraine,1998,565.0,Wheat,26479,37200.78,7.74
Ukraine,1999,565.0,Maize,25220,32272.25,8.97
Ukraine,1999,565.0,Potatoes,82026,32272.25,8.97
Ukraine,1999,565.0,"Rice, paddy",29041,32272.25,8.97
Ukraine,1999,565.0,Sorghum,6964,32272.25,8.97
Ukraine,1999,565.0,Soybeans,10733,32272.25,8.97
Ukraine,1999,565.0,Wheat,22903,32272.25,8.97
Ukraine,2000,565.0,Maize,30091,27343.71,8.82
Ukraine,2000,565.0,Potatoes,121632,27343.71,8.82
Ukraine,2000,565.0,"Rice, paddy",35595,27343.71,8.82
Ukraine,2000,565.0,Sorghum,11458,27343.71,8.82
Ukraine,2000,565.0,Soybeans,10627,27343.71,8.82
Ukraine,2000,565.0,Wheat,19756,27343.71,8.82
Ukraine,2001,565.0,Maize,32425,22415.17,8.42
Ukraine,2001,565.0,Potatoes,108079,22415.17,8.42
Ukraine,2001,565.0,"Rice, paddy",36548,22415.17,8.42
Ukraine,2001,565.0,Sorghum,9952,22415.17,8.42
Ukraine,2001,565.0,Soybeans,10123,22415.17,8.42
Ukraine,2001,565.0,Wheat,31020,22415.17,8.42
Ukraine,2002,565.0,Maize,35167,17486.64,8.87
Ukraine,2002,565.0,Potatoes,104374,17486.64,8.87
Ukraine,2002,565.0,"Rice, paddy",39894,17486.64,8.87
Ukraine,2002,565.0,Sorghum,13276,17486.64,8.87
Ukraine,2002,565.0,Soybeans,12699,17486.64,8.87
Ukraine,2002,565.0,Wheat,30455,17486.64,8.87
Ukraine,2004,565.0,Maize,38558,15344.4,8.32
Ukraine,2004,565.0,Potatoes,133386,15344.4,8.32
Ukraine,2004,565.0,"Rice, paddy",37746,15344.4,8.32
Ukraine,2004,565.0,Sorghum,18258,15344.4,8.32
Ukraine,2004,565.0,Soybeans,14175,15344.4,8.32
Ukraine,2004,565.0,Wheat,31661,15344.4,8.32
Ukraine,2005,565.0,Maize,43185,23021.7,8.39
Ukraine,2005,565.0,Potatoes,128388,23021.7,8.39
Ukraine,2005,565.0,"Rice, paddy",43458,23021.7,8.39
Ukraine,2005,565.0,Sorghum,26816,23021.7,8.39
Ukraine,2005,565.0,Soybeans,14527,23021.7,8.39
Ukraine,2005,565.0,Wheat,28457,23021.7,8.39
Ukraine,2006,565.0,Maize,37352,28832.6,7.88
Ukraine,2006,565.0,Potatoes,133199,28832.6,7.88
Ukraine,2006,565.0,"Rice, paddy",46065,28832.6,7.88
Ukraine,2006,565.0,Sorghum,18587,28832.6,7.88
Ukraine,2006,565.0,Soybeans,12445,28832.6,7.88
Ukraine,2006,565.0,Wheat,25308,28832.6,7.88
Ukraine,2007,565.0,Maize,39001,36476.0,9.46
Ukraine,2007,565.0,Potatoes,131439,36476.0,9.46
Ukraine,2007,565.0,"Rice, paddy",51185,36476.0,9.46
Ukraine,2007,565.0,Sorghum,15067,36476.0,9.46
Ukraine,2007,565.0,Soybeans,12392,36476.0,9.46
Ukraine,2007,565.0,Wheat,23420,36476.0,9.46
Ukraine,2008,565.0,Maize,46911,54080.5,9.24
Ukraine,2008,565.0,Potatoes,138728,54080.5,9.24
Ukraine,2008,565.0,"Rice, paddy",50859,54080.5,9.24
Ukraine,2008,565.0,Sorghum,20660,54080.5,9.24
Ukraine,2008,565.0,Soybeans,15111,54080.5,9.24
Ukraine,2008,565.0,Wheat,36698,54080.5,9.24
Ukraine,2009,565.0,Maize,50195,36444.7,8.82
Ukraine,2009,565.0,Potatoes,139298,36444.7,8.82
Ukraine,2009,565.0,"Rice, paddy",58327,36444.7,8.82
Ukraine,2009,565.0,Sorghum,21276,36444.7,8.82
Ukraine,2009,565.0,Soybeans,16763,36444.7,8.82
Ukraine,2009,565.0,Wheat,30930,36444.7,8.82
Ukraine,2010,565.0,Maize,45147,62534.6,8.97
Ukraine,2010,565.0,Potatoes,132481,62534.6,8.97
Ukraine,2010,565.0,"Rice, paddy",50512,62534.6,8.97
Ukraine,2010,565.0,Sorghum,21394,62534.6,8.97
Ukraine,2010,565.0,Soybeans,16207,62534.6,8.97
Ukraine,2010,565.0,Wheat,26816,62534.6,8.97
Ukraine,2011,565.0,Maize,64446,79491.7,8.48
Ukraine,2011,565.0,Potatoes,168039,79491.7,8.48
Ukraine,2011,565.0,"Rice, paddy",57399,79491.7,8.48
Ukraine,2011,565.0,Sorghum,26372,79491.7,8.48
Ukraine,2011,565.0,Soybeans,20394,79491.7,8.48
Ukraine,2011,565.0,Wheat,33533,79491.7,8.48
Ukraine,2012,565.0,Maize,47946,90814.8,8.56
Ukraine,2012,565.0,Potatoes,161001,90814.8,8.56
Ukraine,2012,565.0,"Rice, paddy",61938,90814.8,8.56
Ukraine,2012,565.0,Sorghum,15230,90814.8,8.56
Ukraine,2012,565.0,Soybeans,17065,90814.8,8.56
Ukraine,2012,565.0,Wheat,27999,90814.8,8.56
Ukraine,2013,565.0,Maize,64119,86781.8,10.33
Ukraine,2013,565.0,Potatoes,159664,86781.8,10.33
Ukraine,2013,565.0,"Rice, paddy",59938,86781.8,10.33
Ukraine,2013,565.0,Sorghum,27409,86781.8,10.33
Ukraine,2013,565.0,Soybeans,20535,86781.8,10.33
Ukraine,2013,565.0,Wheat,33931,86781.8,10.33
United Kingdom,1990,1220.0,Potatoes,365161,29517.0,9.56
United Kingdom,1990,1220.0,Potatoes,365161,29517.0,10.4
United Kingdom,1990,1220.0,Potatoes,365161,29517.0,10.4
United Kingdom,1990,1220.0,Potatoes,365161,29517.0,8.68
United Kingdom,1990,1220.0,Potatoes,365161,29517.0,10.94
United Kingdom,1990,1220.0,Wheat,69712,29517.0,9.56
United Kingdom,1990,1220.0,Wheat,69712,29517.0,10.4
United Kingdom,1990,1220.0,Wheat,69712,29517.0,10.4
United Kingdom,1990,1220.0,Wheat,69712,29517.0,8.68
United Kingdom,1990,1220.0,Wheat,69712,29517.0,10.94
United Kingdom,1991,1220.0,Potatoes,354068,29022.0,9.11
United Kingdom,1991,1220.0,Potatoes,354068,29022.0,9.24
United Kingdom,1991,1220.0,Potatoes,354068,29022.0,9.24
United Kingdom,1991,1220.0,Potatoes,354068,29022.0,7.99
United Kingdom,1991,1220.0,Potatoes,354068,29022.0,9.67
United Kingdom,1991,1220.0,Wheat,72519,29022.0,9.11
United Kingdom,1991,1220.0,Wheat,72519,29022.0,9.24
United Kingdom,1991,1220.0,Wheat,72519,29022.0,9.24
United Kingdom,1991,1220.0,Wheat,72519,29022.0,7.99
United Kingdom,1991,1220.0,Wheat,72519,29022.0,9.67
